Company Code	Curve Mnemonic	PWLS v3 Property	Curve Unit Quantity Class	LIS Curve Mnemonic	Curve Description
15	APEDFM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Down Quadrant - Filtered - Memory
15	APEDM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Down Quadrant - Memory
15	APEDX	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Down Quadrant - Real-time
15	APELFM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Left Quadrant - Filtered - Memory
15	APELM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Left Quadrant - Memory
15	APELX	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Left Quadrant - Real-time
15	APEM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Image - Memory
15	APERFM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Right Quadrant - Filtered - Memory
15	APERM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Right Quadrant - Memory
15	APERX	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Right Quadrant - Real-time
15	APEUFM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Up Quadrant - Filtered - Memory
15	APEUM	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Up Quadrant - Memory
15	APEUX	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Up Quadrant - Real-time
15	APEX	photoelectric factor	energy per area		Azimuthal Photoelectric Factor - Image - Real-time
15	APGC	pressure	pressure		Hydraulic system pressure
15	APH1A	phase shift	plane angle		Pad 1 frequency A average phase over pad buttons
15	APH1AS	phase shift	plane angle		Pad 1 frequency A average phase over pad buttons (2nd)
15	APH1B	phase shift	plane angle		Pad 1 frequency B average phase over pad buttons
15	APH1BS	phase shift	plane angle		Pad 1 frequency B average phase over pad buttons (2nd)
15	APH2A	phase shift	plane angle		Pad 2 frequency A average phase over pad buttons
15	APH2AS	phase shift	plane angle		Pad 2 frequency A average phase over pad buttons (2nd)
15	APH2B	phase shift	plane angle		Pad 2 frequency B average phase over pad buttons
15	APH2BS	phase shift	plane angle		Pad 2 frequency B average phase over pad buttons (2nd)
15	APH3A	phase shift	plane angle		Pad 3 frequency A average phase over pad buttons
15	APH3AS	phase shift	plane angle		Pad 3 frequency A average phase over pad buttons (2nd)
15	APH3B	phase shift	plane angle		Pad 3 frequency B average phase over pad buttons
15	APH3BS	phase shift	plane angle		Pad 3 frequency B average phase over pad buttons (2nd)
15	APH4A	phase shift	plane angle		Pad 4 frequency A average phase over pad buttons
15	APH4AS	phase shift	plane angle		Pad 4 frequency A average phase over pad buttons (2nd)
15	APH4B	phase shift	plane angle		Pad 4 frequency B average phase over pad buttons
15	APH4BS	phase shift	plane angle		Pad 4 frequency B average phase over pad buttons (2nd)
15	APH5A	phase shift	plane angle		Pad 5 frequency A average phase over pad buttons
15	APH5AS	phase shift	plane angle		Pad 5 frequency A average phase over pad buttons (2nd)
15	APH5B	phase shift	plane angle		Pad 5 frequency B average phase over pad buttons
15	APH5BS	phase shift	plane angle		Pad 5 frequency B average phase over pad buttons (2nd)
15	APH6A	phase shift	plane angle		Pad 6 frequency A average phase over pad buttons
15	APH6AS	phase shift	plane angle		Pad 6 frequency A average phase over pad buttons (2nd)
15	APH6B	phase shift	plane angle		Pad 6 frequency B average phase over pad buttons
15	APH6BS	phase shift	plane angle		Pad 6 frequency B average phase over pad buttons (2nd)
15	API	api gravity	API gravity		API gravity
15	APQJ	pressure	pressure		Straddle packer Quartzdyne gauge pressure
15	APQK	pressure	pressure		Drawdown Quartzdyne gauge pressure
15	APQL	pressure	pressure		Packer Quartzdyne gauge pressure
15	APQLS	pressure	pressure		1970LB Quartzdyne gauge pressure (2nd tool)
15	APQM	pressure	pressure		1970MB Quartzdyne pump chamber pressure
15	APQS	pressure	pressure		Sentinel sample Quartzdyne gauge pressure
15	APQT	pressure	pressure		Sentinel perimetral Quartzdyne gauge pressure
15	APresA	pressure	pressure		Annular Pressure After - Memory
15	AQAZ3X	azimuth	plane angle		X-axis to Y-axis reference pad azimuth change for 3DeX
15	AQDEP	depth	length	AQDA	Depth of inner pod sensor at current acquisition
15	AQRB3X	relative bearing	plane angle		X-axis to Y-axis relative bearing change for 3DeX
15	AR1	ratio	dimensionless	AR1	Fixed gate amplitude T-R1
15	AR1A	array conductivity	electrical resistivity		Average conductivity pad 1 frequency 1
15	AR1AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 1 frequency 1
15	AR1B	array conductivity	electrical resistivity		Average conductivity pad 1 frequency 2
15	AR1BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 1 frequency 2
15	AR2	ratio	dimensionless	AR2	Fixed gate amplitude T-R2
15	AR20IMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 20 kHz - Imaginary - Maximum Signal Strength - Memory
15	AR20IMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 20 kHz - Imaginary - Maximum Signal Strength - Real-time
15	AR20ITAM	plane angle	plane angle		Azimuthal Resistivity - 20 kHz - Imaginary - Target Angle - Memory
15	AR20ITAX	plane angle	plane angle		Azimuthal Resistivity - 20 kHz - Imaginary - Target Angle - Real-time
15	AR20RMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 20 kHz - Real - Maximum Signal Strength - Memory
15	AR20RMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 20 kHz - Real - Maximum Signal Strength - Real-time
15	AR20RTAM	plane angle	plane angle		Azimuthal Resistivity - 20 kHz - Real - Target Angle - Memory
15	AR20RTAX	plane angle	plane angle		Azimuthal Resistivity - 20 kHz - Real - Target Angle - Real-time
15	AR2A	array conductivity	electrical resistivity		Average conductivity pad 2 frequency 1
15	AR2AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 2 frequency 1
15	AR2B	array conductivity	electrical resistivity		Average conductivity pad 2 frequency 2
15	AR2BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 2 frequency 2
15	AR3	ratio	dimensionless	AR3	Fixed gate amplitude T-R3
15	AR3A	array conductivity	electrical resistivity		Average conductivity pad 3 frequency 1
15	AR3AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 3 frequency 1
15	AR3B	array conductivity	electrical resistivity		Average conductivity pad 3 frequency 2
15	AR3BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 3 frequency 2
15	AR4	ratio	dimensionless	AR4	Fixed gate amplitude T-R4
15	AR4A	array conductivity	electrical resistivity		Average conductivity pad 4 frequency 1
15	AR4AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 4 frequency 1
15	AR4B	array conductivity	electrical resistivity		Average conductivity pad 4 frequency 2
15	AR4BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 4 frequency 2
15	AR5	ratio	dimensionless	AR5	Fixed gate amplitude T-R5
15	AR50IMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 50 kHz - Imaginary - Maximum Signal Strength - Memory
15	AR50IMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 50 kHz - Imaginary - Maximum Signal Strength - Real-time
15	AR50ITAM	plane angle	plane angle		Azimuthal Resistivity - 50 kHz - Imaginary - Target Angle - Memory
15	AR50ITAX	plane angle	plane angle		Azimuthal Resistivity - 50 kHz - Imaginary - Target Angle - Real-time
15	AR50RMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 50 kHz - Real - Maximum Signal Strength - Memory
15	AR50RMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - 50 kHz - Real - Maximum Signal Strength - Real-time
15	AR50RTAM	plane angle	plane angle		Azimuthal Resistivity - 50 kHz - Real - Target Angle - Memory
15	AR50RTAX	plane angle	plane angle		Azimuthal Resistivity - 50 kHz - Real - Target Angle - Real-time
15	AR5A	array conductivity	electrical resistivity		Average conductivity pad 5 frequency 1
15	AR5AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 5 frequency 1
15	AR5B	array conductivity	electrical resistivity		Average conductivity pad 5 frequency 2
15	AR5BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 5 frequency 2
15	AR6	ratio	dimensionless	AR6	Fixed gate amplitude T-R6
15	AR6A	array conductivity	electrical resistivity		Average conductivity pad 6 frequency 1
15	AR6AS	array conductivity	electrical resistivity		Second tool Average resistivity pad 6 frequency 1
15	AR6B	array conductivity	electrical resistivity		Average conductivity pad 6 frequency 2
15	AR6BS	array conductivity	electrical resistivity		Second tool Average resistivity pad 6 frequency 2
15	AR7	ratio	dimensionless	AR7	Fixed gate amplitude T-R7
15	AR8	ratio	dimensionless	AR8	Fixed gate amplitude T-R8
15	ARAD	acoustic caliper	length		Reflectance traveltime radius
15	ARAD1	acoustic caliper	length		Zero degree reflectance traveltime radius
15	ARAD16	diameter	length		Reflectance traveltime radius 16 points (22.5 deg)
15	ARAD2	acoustic caliper	length		90 degree reflectance traveltime radius
15	ARAD3	acoustic caliper	length		180 degree reflectance traveltime radius
15	ARAD4	acoustic caliper	length		270 degree reflectance traveltime radius
15	ARADS1	acoustic caliper	length		Reflectance traveltime radius
15	ARADS3	acoustic caliper	length		Reflectance traveltime radius
15	ARADS5	acoustic caliper	length		Reflectance traveltime radius
15	ARADS7	acoustic caliper	length		Reflectance traveltime radius
15	ARAT	ratio	dimensionless		Anisotropy ratio
15	ARLLALL01M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 1 - Memory
15	ARLLALL02M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 2 - Memory
15	ARLLALL03M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 3 - Memory
15	ARLLALL04M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 4 - Memory
15	ARLLALL05M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 5 - Memory
15	ARLLALL06M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 6 - Memory
15	ARLLALL07M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 7 - Memory
15	ARLLALL08M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 8 - Memory
15	ARLLALL09M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 9 - Memory
15	ARLLALL10M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 10 - Memory
15	ARLLALL11M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 11 - Memory
15	ARLLALL12M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 12 - Memory
15	ARLLALL13M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 13 - Memory
15	ARLLALL14M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 14 - Memory
15	ARLLALL15M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 15 - Memory
15	ARLLALL16M	electromagnetic propagation resistivity	unitless		Azimuthal Resistivity - 400 kHz LS MPR [AT] - Sector 16 - Memory
15	ARLLALLM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity Image - APR 400kHz - MPR 400 KHz - AT - Long Spaced - Memory
15	ARLLALLX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity Image - APR 400kHz - MPR 400 KHz - AT - Long Spaced - Real-time
15	ARMD	acoustic caliper	length		Median reflectance traveltime radius
15	AROL	plane angle	plane angle	AROL	Accelerometer derived roll angle
15	ARSHLMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - Maximum Imaginary Signal - 2 MHz - Long Spaced - Memory
15	ARSHLMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - Maximum Imaginary Signal - 2 MHz - Long Spaced - Real-time
15	ARSHLTAM	plane angle	plane angle		Azimuthal Resistivity - Target Direction - 2 MHz - Long Spaced - Memory
15	ARSHLTAX	plane angle	plane angle		Azimuthal Resistivity - Target Direction - 2 MHz - Long Spaced - Real-time
15	ARSLLMAXM	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - Maximum Imaginary Signal - 400 KHz - Long Spaced - Memory
15	ARSLLMAXX	electromagnetic propagation resistivity	electric potential difference		Azimuthal Resistivity - Maximum Imaginary Signal - 400 KHz - Long Spaced - Real-time
15	ARSLLTAM	plane angle	plane angle		Azimuthal Resistivity - Target Direction - 400 KHz - Long Spaced - Memory
15	ARSLLTAX	plane angle	plane angle		Azimuthal Resistivity - Target Direction - 400 KHz - Long Spaced - Real-time
15	ARTA	micro resistivity	electrical resistivity		Frequency A average of array of pad average resistivities
15	ARTAS	micro resistivity	electrical resistivity		Frequency A average of array of pad average resistivities
15	ARTB	micro resistivity	electrical resistivity		Frequency B average of array of pad average resistivities
15	ARTBS	micro resistivity	electrical resistivity		Frequency B average of array of pad average resistivities
15	ASN	tool status	dimensionless		Acquisition serial number, count of subset 0 acquires
15	ASP	correction factor	dimensionless		Additive multiplicative factor for long space
15	ASP2	correction factor	dimensionless		Additive multiplicative factor for long space
15	ASPEP	pressure	pressure		Packer element pressure, normalized
15	ASPS	correction factor	dimensionless		Additive multiplicative factor for short space
15	ASPS2	correction factor	dimensionless		Additive multiplicative factor for short space
15	ATAV	attenuation	logarithmic power ratio per length	ATAV	Average attenuation
15	ATAV2	attenuation	logarithmic power ratio per length	ATV2	Average attenuation (2nd tool)
15	ATAVA0	attenuation	logarithmic power ratio per length	VSH0	Avg attn, Lamb A0
15	ATAVS0	attenuation	logarithmic power ratio per length	VSH0	Avg attn, Lamb S0
15	ATAVSH0	attenuation	logarithmic power ratio per length	VSH0	Avg attn, Shear SH0
15	ATAVSH1	attenuation	logarithmic power ratio per length	VSH1	Avg attn, Shear SH1
15	ATC1	attenuation	logarithmic power ratio per length	ATC1	Attenuation pad 1
15	ATC12	attenuation	logarithmic power ratio per length	AT12	Attenuation pad 1 (2nd tool)
15	ATC2	attenuation	logarithmic power ratio per length	ATC2	Attenuation pad 2
15	ATC22	attenuation	logarithmic power ratio per length	AT22	Attenuation pad 2 (2nd tool)
15	ATC3	attenuation	logarithmic power ratio per length	ATC3	Attenuation pad 3
15	ATC32	attenuation	logarithmic power ratio per length	AT32	Attenuation pad 3 (2nd tool)
15	ATC4	attenuation	logarithmic power ratio per length	ATC4	Attenuation pad 4
15	ATC42	attenuation	logarithmic power ratio per length	AT42	Attenuation pad 4 (2nd tool)
15	ATC5	attenuation	logarithmic power ratio per length	ATC5	Attenuation pad 5
15	ATC52	attenuation	logarithmic power ratio per length	AT52	Attenuation pad 5 (2nd tool)
15	ATC6	attenuation	logarithmic power ratio per length	ATC6	Attenuation pad 6
15	ATC62	attenuation	logarithmic power ratio per length	AT62	Attenuation pad 6 (2nd tool)
15	ATK_INNM2	hole deviation	plane angle		Near Bit Inclination - Memory
15	ATK_INNX	hole deviation	plane angle		Near Bit Inclination - Real-time
15	ATMLI	acoustic attenuation rate	logarithmic power ratio per length		Comp. dipole attn., inner rcvrs, long xmtrs, all freq.
15	ATMLO	acoustic attenuation rate	logarithmic power ratio per length		Comp. dipole attn., outer rcrvs, long xmtrs, all freq.
15	ATMMI	acoustic attenuation rate	logarithmic power ratio per length		Comp, dipole attn., inner rcvrs, med xmtrs, all freq.
15	ATMMO	acoustic attenuation rate	logarithmic power ratio per length		Comp. dipole attn., outer rcrvs, med xmtrs, all freq.
